seed,path_delay_us
14,9.934
14,9.673888888888888
14,10.954
14,9.6474
14,2.4775416666666663
14,9.268
14,1.486461538461538
14,1.3651562499999996
14,11.1921
14,11.106636363636364
14,2.3755581395348835
14,3.122583333333333
14,10.3440625
14,10.125142857142857
14,3.6438148148148146
14,2.368631578947368
14,1.4563055555555553
14,10.104
14,10.191818181818181
14,1.497212121212121
14,1.8179374999999998
14,3.4813684210526312
14,9.349
14,2.867555555555555
14,8.903
14,10.854105263157894
14,10.016416666666666
14,8.73215
14,10.110736842105263
14,7.400615384615385
14,2.348428571428571
14,11.049133333333334
14,11.013
14,3.6881428571428567
14,1.3928409090909086
14,3.528382978723404
14,3.8732692307692305
14,3.3139354838709676
14,10.847307692307693
14,10.011142857142858
14,11.030727272727272
14,10.852454545454545
14,10.658555555555555
14,10.757181818181818
14,9.618866666666666
14,1.658833333333333
14,8.23155
14,10.715636363636364
14,1.9092592592592592
14,7.8923
14,3.0286562499999996
14,2.6947727272727264
14,9.784999999999998
14,10.413499999999999
14,2.9184615384615387
14,0.934222222222222
14,1.385458333333333
14,2.387473684210526
14,9.4491
14,1.7902758620689652
14,11.677
14,9.2574375
14,10.729714285714286
14,1.8791851851851844
14,10.251285714285714
14,1.3516551724137928
14,10.2088
14,11.141
14,3.864019607843137
14,3.3770476190476186
14,2.3868913043478255
14,8.1136
14,1.5131463414634143
14,4.003444444444444
14,2.467692307692307
14,2.9252413793103447
14,10.743307692307692
14,3.8259444444444446
14,9.456
14,9.923625
14,8.41147619047619
14,9.173
14,10.3705
14,10.703818181818182
14,9.3611
14,3.143758620689655
14,1.411772727272727
14,8.433809523809524
